INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,DEMOSTK,28-MAY-2026,1560,CE,2.7,4.53,1.47,2.33,2.33,151,0.09,28094,4615,28-MAY-2026
OPTSTK,DEMOSTK,28-MAY-2026,1560,PE,97.3,99.34,95.06,96.36,96.36,1434,34.55,6957,-887,28-MAY-2026
OPTSTK,DEMOSTK,28-MAY-2026,1580,CE,3.02,4.61,0.05,1.3,1.3,2777,0.9,24818,2903,28-MAY-2026
OPTSTK,DEMOSTK,28-MAY-2026,1580,PE,118.35,120.74,116.24,116.94,116.94,1300,38.01,24529,3100,28-MAY-2026
OPTSTK,DEMOSTK,28-MAY-2026,1600,CE,2.74,3.43,0.05,1.45,1.45,1264,0.46,12703,1814,28-MAY-2026
OPTSTK,DEMOSTK,28-MAY-2026,1600,PE,135.15,136.84,132.78,136.46,136.46,2350,80.17,38599,-3560,28-MAY-2026
OPTSTK,DEMOSTK,28-MAY-2026,1620,CE,1.02,3.15,0.05,0.38,0.38,1069,0.1,4756,-4374,28-MAY-2026
OPTSTK,DEMOSTK,28-MAY-2026,1620,PE,153.14,156.5,153.08,154.99,154.99,342,13.25,40652,-4274,28-MAY-2026
OPTSTK,DEMOSTK,28-MAY-2026,1640,CE,1.56,3.26,0.05,0.34,0.34,2388,0.2,30209,-746,28-MAY-2026
OPTSTK,DEMOSTK,28-MAY-2026,1640,PE,175.19,177.26,173.3,175.09,175.09,1421,62.2,6591,439,28-MAY-2026
OPTSTK,DEMOSTK,28-MAY-2026,1660,CE,1.2,3.51,0.05,0.37,0.37,1125,0.1,26539,-2267,28-MAY-2026
OPTSTK,DEMOSTK,28-MAY-2026,1660,PE,193.48,197.33,191.36,194.66,194.66,404,19.66,27398,-309,28-MAY-2026
OPTSTK,DEMOSTK,28-MAY-2026,1680,CE,2.32,3.35,0.63,0.76,0.76,725,0.14,35807,1146,28-MAY-2026
OPTSTK,DEMOSTK,28-MAY-2026,1680,PE,212.97,216.55,210.17,214.84,214.84,2993,160.75,36138,3365,28-MAY-2026
OPTSTK,DEMOSTK,28-MAY-2026,1700,CE,-1.13,1.57,0.05,0.64,0.64,1754,0.28,41576,-1443,28-MAY-2026
OPTSTK,DEMOSTK,28-MAY-2026,1700,PE,233.55,235.91,231.61,234.91,234.91,1088,63.9,31805,-2640,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1300,CE,165.33,169.0,163.01,166.84,166.84,512,21.36,21476,1272,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1300,PE,7.09,9.45,4.25,8.29,8.29,1841,3.82,34440,4157,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1320,CE,152.66,155.38,150.73,152.02,152.02,1186,45.07,19612,3365,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1320,PE,5.97,6.46,4.44,5.21,5.21,843,1.1,5543,-3251,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1340,CE,134.38,136.74,133.42,135.2,135.2,752,25.42,49895,2230,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1340,PE,7.89,8.98,4.94,7.84,7.84,593,1.16,24399,90,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1360,CE,109.99,113.66,107.64,111.04,111.04,787,21.85,35019,-1804,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1360,PE,6.64,6.97,5.02,5.21,5.21,2026,2.64,48890,4652,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1380,CE,102.24,103.45,100.32,102.21,102.21,2286,58.41,30302,-474,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1380,PE,11.69,12.73,11.32,11.58,11.58,1768,5.12,20743,2125,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1400,CE,76.0,78.93,75.04,77.5,77.5,985,19.08,3612,-1691,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1400,PE,19.44,21.96,17.23,19.63,19.63,453,2.22,39436,-3540,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1420,CE,62.75,64.15,61.45,63.43,63.43,2842,45.07,42993,859,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1420,PE,9.94,10.5,6.57,8.98,8.98,2525,5.67,8603,-97,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1440,CE,44.21,46.3,40.88,42.27,42.27,2468,26.08,38151,-325,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1440,PE,7.32,8.87,6.08,6.34,6.34,1225,1.94,45974,3687,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1460,CE,20.7,23.24,18.75,21.12,21.12,57,0.3,49995,-404,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1460,PE,11.87,12.89,9.53,12.76,12.76,1802,5.75,2538,1460,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1480,CE,7.16,9.96,6.98,7.04,7.04,437,0.77,49718,128,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1480,PE,36.01,37.8,34.62,35.37,35.37,2812,24.87,39307,3919,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1500,CE,23.5,24.56,20.72,23.44,23.44,2608,15.28,6844,593,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1500,PE,39.93,40.58,37.42,40.27,40.27,1947,19.6,43799,-1482,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1520,CE,16.45,18.74,13.7,14.95,14.95,1661,6.21,43747,1299,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1520,PE,68.35,69.35,67.81,68.49,68.49,997,17.07,7848,4933,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1540,CE,9.0,12.15,7.84,9.19,9.19,1701,3.91,44217,2135,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1540,PE,89.25,90.6,88.57,89.41,89.41,674,15.07,31282,2739,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1560,CE,5.68,8.65,5.31,5.64,5.64,2306,3.25,40436,3246,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1560,PE,102.69,105.04,100.82,102.03,102.03,1617,41.25,41206,-3709,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1580,CE,9.63,10.66,6.03,7.92,7.92,2474,4.9,27726,2207,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1580,PE,121.5,123.52,120.35,121.34,121.34,1550,47.02,48300,2562,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1600,CE,6.91,8.85,6.56,7.16,7.16,1977,3.54,26952,-176,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1600,PE,140.91,144.6,139.37,142.59,142.59,2093,74.61,32261,1907,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1620,CE,10.53,11.21,6.5,8.66,8.66,2898,6.27,36324,1266,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1620,PE,159.14,160.02,158.94,159.28,159.28,1446,57.58,3636,-428,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1640,CE,3.8,4.09,2.19,4.06,4.06,2614,2.65,35852,-378,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1640,PE,184.54,187.25,182.11,182.9,182.9,499,22.82,22348,-3575,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1660,CE,2.16,2.69,0.05,1.41,1.41,270,0.1,34209,-3566,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1660,PE,195.08,196.5,192.85,195.87,195.87,2509,122.86,15790,-2730,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1680,CE,3.71,5.56,2.77,4.17,4.17,980,1.02,25147,-41,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1680,PE,218.68,219.59,216.08,216.96,216.96,2641,143.25,37739,-4256,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1700,CE,5.39,5.86,1.82,4.68,4.68,2592,3.03,30093,398,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1700,PE,236.84,240.41,236.82,238.23,238.23,2666,158.78,46745,-2637,28-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1300,CE,175.64,178.01,171.34,173.85,173.85,1487,64.63,23480,506,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1300,PE,6.11,10.5,5.85,8.1,8.1,2096,4.24,29907,-3824,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1320,CE,159.14,160.68,158.99,159.39,159.39,2412,96.11,35638,1655,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1320,PE,0.87,4.47,0.05,1.64,1.64,1234,0.51,20209,2389,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1340,CE,137.82,139.17,136.26,137.17,137.17,2242,76.88,2812,-3938,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1340,PE,12.43,13.68,8.57,11.52,11.52,2099,6.05,44437,-1953,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1360,CE,113.02,115.08,110.43,114.34,114.34,2381,68.06,38935,-552,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1360,PE,9.87,12.28,8.87,10.73,10.73,2425,6.51,28779,-3212,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1380,CE,106.17,108.58,101.83,104.43,104.43,1625,42.42,37331,-724,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1380,PE,4.96,5.97,3.04,5.18,5.18,555,0.72,38428,-2993,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1400,CE,79.08,80.13,78.02,78.88,78.88,2131,42.02,28103,-4089,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1400,PE,10.93,11.76,9.59,11.38,11.38,2968,8.44,48110,-3698,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1420,CE,60.03,62.13,60.02,60.79,60.79,451,6.85,6644,-1130,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1420,PE,4.04,6.46,3.93,4.45,4.45,896,1.0,23326,2105,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1440,CE,44.01,44.82,41.31,44.31,44.31,1350,14.95,47205,4632,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1440,PE,15.8,18.52,14.27,17.29,17.29,216,0.93,4681,-3591,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1460,CE,14.58,15.38,13.83,14.32,14.32,560,2.0,41647,4936,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1460,PE,18.76,21.07,15.92,19.67,19.67,477,2.35,15347,1634,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1480,CE,16.33,19.51,15.63,16.75,16.75,1152,4.82,11649,4392,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1480,PE,30.72,32.12,28.52,31.0,31.0,658,5.1,31705,-1297,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1500,CE,9.0,9.22,5.04,7.78,7.78,1536,2.99,2599,-2588,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1500,PE,39.55,42.01,37.01,37.89,37.89,1826,17.3,39010,-974,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1520,CE,8.2,9.44,7.02,7.45,7.45,2595,4.83,48021,-1007,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1520,PE,57.02,59.45,56.38,58.33,58.33,2217,32.33,35501,-1184,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1540,CE,3.17,5.61,0.22,4.16,4.16,84,0.09,8843,-4317,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1540,PE,75.18,76.76,73.68,76.35,76.35,804,15.35,1750,1016,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1560,CE,9.3,11.23,4.91,7.78,7.78,376,0.73,18922,-2834,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1560,PE,109.91,111.98,105.41,108.29,108.29,1248,33.79,33000,3849,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1580,CE,12.06,15.0,10.24,11.84,11.84,1995,5.91,9754,-1735,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1580,PE,123.42,126.07,122.01,123.02,123.02,1946,59.85,31080,-811,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1600,CE,11.09,13.5,10.22,10.93,10.93,2682,7.33,2023,-3976,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1600,PE,141.31,142.36,140.15,141.65,141.65,612,21.67,2030,-963,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1620,CE,10.63,12.65,8.29,8.77,8.77,1781,3.9,17629,-4985,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1620,PE,162.57,163.66,160.78,162.09,162.09,2899,117.47,41567,2836,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1640,CE,3.1,4.39,1.11,1.63,1.63,464,0.19,42630,3597,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1640,PE,173.69,174.75,172.68,173.83,173.83,2412,104.82,34126,-1426,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1660,CE,1.31,3.83,0.05,1.3,1.3,579,0.19,40476,3138,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1660,PE,191.34,192.8,189.75,192.77,192.77,777,37.45,24231,-434,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1680,CE,5.48,6.06,3.04,3.69,3.69,720,0.66,30448,-982,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1680,PE,214.25,217.38,212.19,214.92,214.92,368,19.77,6755,-2695,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1700,CE,4.17,7.12,2.6,4.88,4.88,2694,3.29,49060,331,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1700,PE,230.86,235.46,230.02,232.62,232.62,2587,150.45,26671,-2488,29-MAY-2026
OPTSTK,DEMOSTK,25-JUN-2026,1300,CE,177.54,180.4,173.52,175.74,175.74,630,27.68,14001,-664,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1300,PE,7.28,8.8,2.5,5.45,5.45,2939,4.0,22719,-2193,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1320,CE,151.9,153.52,150.26,151.78,151.78,1693,64.24,43863,-2938,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1320,PE,4.63,9.07,2.52,6.39,6.39,1328,2.12,41142,-4431,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1340,CE,139.99,140.11,139.38,139.45,139.45,2986,104.1,37098,1332,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1340,PE,3.79,4.49,0.82,1.94,1.94,1137,0.55,9553,-3649,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1360,CE,113.46,116.87,112.71,114.63,114.63,544,15.59,27975,842,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1360,PE,3.69,4.45,1.05,4.03,4.03,144,0.15,37451,1827,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1380,CE,93.88,96.76,92.15,94.08,94.08,1176,27.66,28572,-4799,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1380,PE,15.26,17.83,11.45,13.63,13.63,2372,8.08,49838,3380,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1400,CE,83.53,88.13,81.73,85.48,85.48,888,18.98,30001,-1826,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1400,PE,14.11,16.13,12.38,14.96,14.96,1043,3.9,11562,1294,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1420,CE,65.64,66.54,61.97,63.96,63.96,1387,22.18,7868,-4025,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1420,PE,17.03,18.69,15.91,16.49,16.49,2173,8.96,22547,-750,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1440,CE,48.76,51.5,48.04,50.59,50.59,795,10.05,32403,1546,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1440,PE,5.75,9.31,5.37,6.39,6.39,2432,3.89,19009,-1163,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1460,CE,26.9,30.66,26.13,28.63,28.63,1397,10.0,37160,-4530,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1460,PE,8.0,8.84,5.13,7.74,7.74,2749,5.32,4948,3440,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1480,CE,17.48,18.56,14.81,17.96,17.96,2768,12.43,1323,720,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1480,PE,17.84,19.09,13.68,16.27,16.27,1211,4.93,4170,-2179,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1500,CE,5.53,6.02,4.53,5.29,5.29,1493,1.97,44307,-2324,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1500,PE,44.55,44.97,41.64,44.13,44.13,2379,26.25,35805,4776,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1520,CE,4.03,6.46,1.11,5.69,5.69,1349,1.92,37682,-406,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1520,PE,69.29,71.46,65.18,67.34,67.34,1446,24.34,21153,2609,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1540,CE,4.36,6.79,0.47,2.76,2.76,912,0.63,33245,-3365,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1540,PE,79.56,84.37,77.47,81.43,81.43,803,16.35,22777,4783,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1560,CE,12.37,16.35,11.14,14.21,14.21,2073,7.36,1901,-1826,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1560,PE,98.82,102.86,97.19,100.3,100.3,1900,47.64,4710,4085,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1580,CE,11.93,14.25,9.55,13.16,13.16,1411,4.64,5704,508,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1580,PE,118.77,120.12,118.36,120.06,120.06,1778,53.37,40636,-3282,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1600,CE,8.41,10.37,7.77,9.85,9.85,2486,6.12,45168,4561,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1600,PE,139.46,140.16,136.74,138.23,138.23,70,2.42,48713,770,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1620,CE,7.67,9.69,5.02,6.02,6.02,1850,2.78,29969,-61,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1620,PE,155.4,158.5,154.2,156.51,156.51,248,9.7,7914,-2696,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1640,CE,6.69,8.73,2.81,5.4,5.4,2776,3.75,19459,4713,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1640,PE,174.65,175.13,173.81,174.52,174.52,401,17.5,37562,-3180,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1660,CE,3.87,6.84,2.31,3.6,3.6,1307,1.18,18621,-417,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1660,PE,191.6,192.19,191.05,191.24,191.24,952,45.52,14383,-4876,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1680,CE,3.04,4.11,0.44,2.71,2.71,2632,1.78,5811,-4006,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1680,PE,211.67,212.79,209.2,210.24,210.24,2920,153.48,15032,3694,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1700,CE,-0.82,1.95,0.05,1.02,1.02,1057,0.27,3513,-2076,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1700,PE,231.17,231.97,229.6,231.07,231.07,2105,121.6,30576,-678,01-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1300,CE,177.55,178.09,173.83,176.77,176.77,2291,101.25,36256,3740,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1300,PE,6.3,7.34,3.24,6.02,6.02,2126,3.2,17640,-89,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1320,CE,160.04,161.63,159.03,159.98,159.98,2507,100.27,37059,3432,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1320,PE,2.97,4.34,1.64,2.96,2.96,1048,0.78,48048,-3432,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1340,CE,139.31,140.66,138.16,139.75,139.75,2185,76.34,12359,-1309,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1340,PE,6.22,9.29,5.78,7.72,7.72,169,0.33,32539,1946,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1360,CE,119.85,122.31,118.84,119.74,119.74,298,8.92,21049,-781,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1360,PE,4.28,4.96,1.7,3.9,3.9,553,0.54,8483,-2223,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1380,CE,104.24,106.07,102.9,103.42,103.42,2103,54.37,1932,381,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1380,PE,12.2,14.09,11.33,11.84,11.84,276,0.82,11004,-4701,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1400,CE,76.28,80.17,74.09,77.63,77.63,1082,21.0,17244,-4629,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1400,PE,5.05,6.42,4.06,6.05,6.05,470,0.71,1907,4418,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1420,CE,55.02,57.38,54.14,56.29,56.29,898,12.64,14415,-567,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1420,PE,6.05,7.51,4.23,6.75,6.75,1110,1.87,47861,-1299,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1440,CE,41.26,45.26,38.48,42.53,42.53,1558,16.57,11805,3966,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1440,PE,5.72,7.62,2.75,4.81,4.81,2665,3.2,37838,3409,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1460,CE,15.19,19.68,12.44,16.69,16.69,1816,7.58,18120,-2274,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1460,PE,12.01,13.23,7.68,10.09,10.09,559,1.41,47700,4816,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1480,CE,1.07,4.44,0.98,3.04,3.04,2686,2.04,26554,1675,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1480,PE,14.59,14.6,11.16,13.05,13.05,2224,7.26,26871,-786,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1500,CE,6.03,7.76,2.29,5.1,5.1,410,0.52,47561,1533,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1500,PE,48.89,51.8,46.88,47.93,47.93,1270,15.22,32032,285,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1520,CE,17.44,18.75,14.65,15.89,15.89,879,3.49,10361,-2275,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1520,PE,53.81,56.03,52.16,54.79,54.79,1935,26.5,3313,602,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1540,CE,5.32,8.16,3.28,6.84,6.84,1846,3.16,43811,2860,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1540,PE,75.76,77.86,74.03,77.68,77.68,1408,27.34,19487,-2844,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1560,CE,8.55,9.31,5.47,7.82,7.82,2534,4.95,37295,-2334,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1560,PE,98.52,101.23,97.45,97.68,97.68,1366,33.36,28235,635,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1580,CE,10.85,13.12,8.53,11.76,11.76,403,1.18,10719,-2691,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1580,PE,108.42,111.36,107.07,110.22,110.22,52,1.43,9964,3909,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1600,CE,5.21,5.29,3.58,4.6,4.6,2850,3.28,26381,-4179,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1600,PE,132.5,134.09,128.55,130.93,130.93,885,28.97,11699,1469,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1620,CE,8.16,8.91,3.45,6.44,6.44,2237,3.6,14883,-1591,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1620,PE,158.14,159.73,154.38,157.37,157.37,1025,40.33,36690,-2657,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1640,CE,4.09,7.84,3.98,5.13,5.13,1859,2.38,44447,-2458,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1640,PE,169.93,172.12,169.42,170.86,170.86,259,11.06,22100,-3518,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1660,CE,1.94,3.86,1.01,3.09,3.09,866,0.67,41266,16,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1660,PE,193.15,194.93,191.41,192.98,192.98,1470,70.92,11249,-2026,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1680,CE,0.01,2.17,0.05,1.18,1.18,2571,0.76,11859,-1729,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1680,PE,209.2,211.54,207.17,209.28,209.28,2443,127.82,18852,2334,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1700,CE,0.97,2.37,0.05,1.89,1.89,2956,1.4,20061,-743,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1700,PE,227.97,231.92,226.55,229.25,229.25,223,12.78,29893,-935,02-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1300,CE,174.98,178.66,174.88,176.3,176.3,1957,86.25,18834,1958,03-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1300,PE,1.08,4.19,0.05,1.4,1.4,1198,0.42,15681,-4213,03-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1320,CE,157.16,159.94,155.32,158.33,158.33,620,24.54,16552,1647,03-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1320,PE,1.84,3.94,0.05,3.12,3.12,1493,1.16,32588,2211,03-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1340,CE,144.23,146.92,141.92,143.01,143.01,1001,35.79,49735,3402,03-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1340,PE,4.87,7.54,2.68,6.16,6.16,2127,3.28,15301,-1330,03-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1360,CE,123.06,125.48,120.55,121.88,121.88,2873,87.54,26028,2992,03-JUN-2026
OPTSTK,DEMOSTK,25-JUN-2026,1360,PE,6.22,8.65,3.5,6.14,6.14,1078,1.65,25078,4024,03-JUN-2026
